0.310000	101.00
0.310020	48.00
0.310040	101.00
0.310060	140.00
0.310080	143.00
0.310100	124.00
0.310120	112.00
0.310140	118.00
0.310160	131.00
0.310180	134.00
0.310200	127.00
0.310220	120.00
0.310240	123.00
0.310260	130.00
0.310280	131.00
0.310300	125.00
0.310320	119.00
0.310340	121.00
0.310360	126.00
0.310380	127.00
0.310400	123.00
0.310420	120.00
0.310440	122.00
0.310460	126.00
0.310480	127.00
0.310500	123.00
0.310520	121.00
0.310540	122.00
0.310560	126.00
0.310580	128.00
0.310600	125.00
0.310620	123.00
0.310640	123.00
0.310660	126.00
0.310680	127.00
0.310700	125.00
0.310720	123.00
0.310740	123.00
0.310760	125.00
0.310780	126.00
0.310800	124.00
0.310820	123.00
0.310840	125.00
0.310860	127.00
0.310880	127.00
0.310900	124.00
0.310920	122.00
0.310940	123.00
0.310960	125.00
0.310980	125.00
0.311000	123.00
0.311020	122.00
0.311040	123.00
0.311060	125.00
0.311080	126.00
0.311100	124.00
0.311120	122.00
0.311140	123.00
0.311160	125.00
0.311180	125.00
0.311200	124.00
0.311220	123.00
0.311240	124.00
0.311260	126.00
0.311280	126.00
0.311300	125.00
0.311320	124.00
0.311340	124.00
0.311360	125.00
0.311380	126.00
0.311400	125.00
0.311420	125.00
0.311440	125.00
0.311460	127.00
0.311480	127.00
0.311500	126.00
0.311520	124.00
0.311540	124.00
0.311560	126.00
0.311580	126.00
0.311600	125.00
0.311620	123.00
0.311640	124.00
0.311660	125.00
0.311680	126.00
0.311700	126.00
0.311720	126.00
0.311740	126.00
0.311760	127.00
0.311780	127.00
0.311800	126.00
0.311820	126.00
0.311840	125.00
0.311860	126.00
0.311880	126.00
0.311900	125.00
0.311920	124.00
0.311940	124.00
0.311960	125.00
0.311980	125.00
0.312000	124.00
0.312020	124.00
0.312040	124.00
0.312060	124.00
0.312080	124.00
0.312100	123.00
0.312120	122.00
0.312140	123.00
0.312160	124.00
0.312180	125.00
0.312200	125.00
0.312220	124.00
0.312240	124.00
0.312260	125.00
0.312280	126.00
