0.320000	101.00
0.320020	49.00
0.320040	101.00
0.320060	140.00
0.320080	143.00
0.320100	124.00
0.320120	112.00
0.320140	117.00
0.320160	130.00
0.320180	133.00
0.320200	124.00
0.320220	118.00
0.320240	121.00
0.320260	129.00
0.320280	130.00
0.320300	125.00
0.320320	120.00
0.320340	122.00
0.320360	127.00
0.320380	128.00
0.320400	124.00
0.320420	121.00
0.320440	122.00
0.320460	126.00
0.320480	127.00
0.320500	124.00
0.320520	122.00
0.320540	124.00
0.320560	127.00
0.320580	127.00
0.320600	124.00
0.320620	122.00
0.320640	123.00
0.320660	126.00
0.320680	127.00
0.320700	125.00
0.320720	123.00
0.320740	124.00
0.320760	126.00
0.320780	127.00
0.320800	125.00
0.320820	123.00
0.320840	123.00
0.320860	125.00
0.320880	126.00
0.320900	124.00
0.320920	122.00
0.320940	124.00
0.320960	126.00
0.320980	127.00
0.321000	125.00
0.321020	124.00
0.321040	124.00
0.321060	126.00
0.321080	127.00
0.321100	125.00
0.321120	123.00
0.321140	123.00
0.321160	125.00
0.321180	126.00
0.321200	125.00
0.321220	124.00
0.321240	124.00
0.321260	126.00
0.321280	126.00
0.321300	125.00
0.321320	124.00
0.321340	125.00
0.321360	126.00
0.321380	126.00
0.321400	125.00
0.321420	124.00
0.321440	124.00
0.321460	125.00
0.321480	126.00
0.321500	124.00
0.321520	123.00
0.321540	124.00
0.321560	125.00
0.321580	125.00
0.321600	125.00
0.321620	124.00
0.321640	124.00
0.321660	125.00
0.321680	125.00
0.321700	124.00
0.321720	123.00
0.321740	124.00
0.321760	125.00
0.321780	126.00
0.321800	125.00
0.321820	124.00
0.321840	124.00
0.321860	125.00
0.321880	125.00
0.321900	124.00
0.321920	123.00
0.321940	123.00
0.321960	125.00
0.321980	125.00
0.322000	124.00
0.322020	124.00
0.322040	124.00
0.322060	125.00
0.322080	126.00
0.322100	125.00
0.322120	124.00
0.322140	124.00
0.322160	125.00
0.322180	125.00
0.322200	125.00
0.322220	125.00
0.322240	125.00
0.322260	126.00
0.322280	126.00
0.322300	125.00
0.322320	124.00
0.322340	124.00
0.322360	125.00
0.322380	126.00
0.322400	125.00
0.322420	124.00
0.322440	124.00
0.322460	125.00
0.322480	125.00
0.322500	125.00
0.322520	125.00
0.322540	125.00
0.322560	125.00
0.322580	126.00
0.322600	125.00
0.322620	125.00
0.322640	125.00
0.322660	126.00
0.322680	126.00
0.322700	125.00
0.322720	124.00
0.322740	124.00
0.322760	125.00
0.322780	125.00
0.322800	125.00
0.322820	124.00
0.322840	125.00
0.322860	125.00
0.322880	126.00
0.322900	125.00
0.322920	125.00
0.322940	125.00
0.322960	126.00
0.322980	126.00
0.323000	125.00
0.323020	124.00
0.323040	125.00
0.323060	125.00
0.323080	126.00
0.323100	125.00
0.323120	124.00
0.323140	124.00
0.323160	125.00
0.323180	126.00
0.323200	125.00
0.323220	125.00
0.323240	125.00
0.323260	125.00
0.323280	125.00
0.323300	125.00
0.323320	125.00
0.323340	124.00
0.323360	124.00
0.323380	124.00
0.323400	125.00
0.323420	125.00
0.323440	125.00
0.323460	125.00
0.323480	125.00
0.323500	124.00
0.323520	125.00
0.323540	125.00
0.323560	125.00
0.323580	125.00
0.323600	124.00
0.323620	124.00
0.323640	124.00
0.323660	125.00
0.323680	125.00
0.323700	124.00
0.323720	124.00
0.323740	125.00
0.323760	126.00
0.323780	126.00
0.323800	125.00
0.323820	125.00
0.323840	125.00
0.323860	125.00
0.323880	125.00
0.323900	125.00
0.323920	124.00
0.323940	125.00
0.323960	125.00
0.323980	125.00
0.324000	125.00
0.324020	124.00
0.324040	124.00
0.324060	125.00
0.324080	125.00
0.324100	125.00
0.324120	124.00
0.324140	125.00
0.324160	125.00
0.324180	125.00
0.324200	125.00
0.324220	124.00
0.324240	124.00
0.324260	125.00
0.324280	125.00
0.324300	125.00
0.324320	125.00
0.324340	125.00
0.324360	125.00
0.324380	125.00
0.324400	125.00
0.324420	125.00
0.324440	124.00
0.324460	124.00
0.324480	124.00
0.324500	124.00
0.324520	124.00
0.324540	124.00
0.324560	124.00
0.324580	124.00
0.324600	124.00
0.324620	125.00
0.324640	125.00
0.324660	126.00
0.324680	125.00
0.324700	125.00
0.324720	124.00
0.324740	124.00
0.324760	124.00
0.324780	124.00
0.324800	124.00
0.324820	124.00
0.324840	124.00
0.324860	125.00
0.324880	125.00
0.324900	125.00
0.324920	125.00
0.324940	125.00
0.324960	125.00
0.324980	125.00
0.325000	125.00
0.325020	125.00
0.325040	125.00
0.325060	125.00
0.325080	125.00
0.325100	124.00
0.325120	124.00
0.325140	124.00
0.325160	124.00
0.325180	124.00
0.325200	124.00
0.325220	124.00
0.325240	125.00
0.325260	125.00
0.325280	125.00
0.325300	125.00
0.325320	125.00
0.325340	125.00
0.325360	125.00
0.325380	125.00
0.325400	125.00
0.325420	124.00
0.325440	124.00
0.325460	124.00
0.325480	124.00
0.325500	123.00
0.325520	122.00
0.325540	121.00
0.325560	121.00
0.325580	121.00
0.325600	121.00
0.325620	122.00
0.325640	125.00
0.325660	128.00
0.325680	132.00
0.325700	136.00
0.325720	140.00
0.325740	144.00
0.325760	148.00
0.325780	148.00
0.325800	146.00
0.325820	139.00
0.325840	130.00
0.325860	118.00
0.325880	106.00
0.325900	94.00
0.325920	85.00
0.325940	78.00
0.325960	74.00
0.325980	73.00
0.326000	76.00
0.326020	84.00
0.326040	99.00
0.326060	119.00
0.326080	141.00
0.326100	161.00
0.326120	179.00
0.326140	193.00
0.326160	202.00
0.326180	205.00
0.326200	203.00
0.326220	196.00
0.326240	183.00
0.326260	163.00
0.326280	135.00
0.326300	101.00
0.326320	65.00
0.326340	33.00
0.326360	12.00
0.326380	1.00
0.326400	0.00
0.326420	0.00
0.326440	11.00
0.326460	36.00
0.326480	77.00
0.326500	132.00
0.326520	188.00
0.326540	229.00
0.326560	250.00
0.326580	255.00
0.326600	255.00
0.326620	255.00
0.326640	251.00
0.326660	229.00
0.326680	186.00
0.326700	124.00
0.326720	61.00
0.326740	14.00
0.326760	0.00
0.326780	0.00
0.326800	5.00
0.326820	8.00
0.326840	0.00
0.326860	0.00
0.326880	1.00
0.326900	44.00
0.326920	113.00
0.326940	187.00
0.326960	240.00
0.326980	255.00
0.327000	255.00
0.327020	252.00
0.327040	253.00
0.327060	255.00
0.327080	253.00
0.327100	223.00
0.327120	170.00
0.327140	105.00
0.327160	46.00
0.327180	8.00
0.327200	0.00
0.327220	0.00
0.327240	6.00
0.327260	6.00
0.327280	0.00
0.327300	0.00
0.327320	10.00
0.327340	55.00
0.327360	118.00
0.327380	180.00
0.327400	225.00
0.327420	248.00
0.327440	255.00
0.327460	255.00
0.327480	253.00
0.327500	243.00
0.327520	225.00
0.327540	196.00
0.327560	159.00
0.327580	117.00
0.327600	75.00
0.327620	40.00
0.327640	15.00
0.327660	1.00
0.327680	0.00
0.327700	3.00
0.327720	16.00
0.327740	38.00
0.327760	68.00
0.327780	101.00
0.327800	133.00
0.327820	161.00
0.327840	183.00
0.327860	199.00
0.327880	207.00
0.327900	208.00
0.327920	201.00
0.327940	189.00
0.327960	173.00
0.327980	155.00
0.328000	135.00
0.328020	114.00
0.328040	96.00
0.328060	82.00
0.328080	73.00
0.328100	69.00
0.328120	70.00
0.328140	75.00
0.328160	84.00
0.328180	96.00
0.328200	109.00
0.328220	122.00
0.328240	135.00
0.328260	145.00
0.328280	154.00
0.328300	159.00
0.328320	160.00
0.328340	159.00
0.328360	155.00
0.328380	149.00
0.328400	142.00
0.328420	133.00
0.328440	125.00
0.328460	117.00
0.328480	111.00
0.328500	106.00
0.328520	103.00
0.328540	103.00
0.328560	104.00
0.328580	107.00
0.328600	111.00
0.328620	116.00
0.328640	121.00
0.328660	126.00
0.328680	131.00
0.328700	134.00
0.328720	136.00
0.328740	138.00
0.328760	139.00
0.328780	139.00
0.328800	136.00
0.328820	133.00
0.328840	130.00
0.328860	127.00
0.328880	125.00
0.328900	122.00
0.328920	119.00
0.328940	117.00
0.328960	116.00
0.328980	117.00
0.329000	118.00
0.329020	118.00
0.329040	120.00
0.329060	122.00
0.329080	125.00
0.329100	127.00
0.329120	128.00
0.329140	129.00
0.329160	130.00
0.329180	131.00
0.329200	131.00
0.329220	130.00
0.329240	129.00
0.329260	128.00
0.329280	127.00
0.329300	127.00
0.329320	125.00
0.329340	124.00
0.329360	123.00
0.329380	122.00
0.329400	122.00
0.329420	122.00
0.329440	122.00
0.329460	122.00
0.329480	123.00
0.329500	125.00
0.329520	126.00
0.329540	127.00
0.329560	127.00
0.329580	127.00
0.329600	127.00
0.329620	127.00
0.329640	127.00
0.329660	127.00
0.329680	126.00
0.329700	126.00
0.329720	125.00
0.329740	124.00
0.329760	124.00
0.329780	124.00
0.329800	123.00
0.329820	123.00
0.329840	123.00
0.329860	123.00
0.329880	124.00
0.329900	125.00
0.329920	125.00
0.329940	125.00
0.329960	125.00
0.329980	126.00
0.330000	126.00
0.330020	126.00
0.330040	126.00
0.330060	126.00
0.330080	126.00
0.330100	126.00
0.330120	126.00
0.330140	125.00
0.330160	125.00
0.330180	125.00
0.330200	125.00
0.330220	125.00
0.330240	125.00
0.330260	125.00
0.330280	125.00
0.330300	125.00
0.330320	125.00
0.330340	125.00
0.330360	125.00
0.330380	125.00
0.330400	125.00
0.330420	125.00
0.330440	125.00
0.330460	125.00
0.330480	126.00
0.330500	126.00
0.330520	126.00
0.330540	126.00
0.330560	125.00
0.330580	125.00
0.330600	125.00
0.330620	125.00
0.330640	125.00
0.330660	125.00
0.330680	124.00
0.330700	124.00
0.330720	125.00
0.330740	125.00
0.330760	125.00
0.330780	125.00
0.330800	125.00
0.330820	125.00
0.330840	125.00
0.330860	126.00
0.330880	126.00
0.330900	126.00
0.330920	126.00
0.330940	125.00
0.330960	125.00
0.330980	125.00
0.331000	125.00
0.331020	125.00
0.331040	125.00
0.331060	125.00
0.331080	125.00
0.331100	125.00
0.331120	125.00
0.331140	125.00
0.331160	125.00
0.331180	125.00
0.331200	125.00
0.331220	125.00
0.331240	125.00
0.331260	125.00
0.331280	125.00
0.331300	125.00
0.331320	125.00
0.331340	125.00
0.331360	125.00
0.331380	125.00
0.331400	125.00
0.331420	125.00
0.331440	125.00
0.331460	125.00
0.331480	125.00
0.331500	125.00
0.331520	125.00
0.331540	125.00
0.331560	125.00
0.331580	125.00
0.331600	125.00
0.331620	125.00
0.331640	125.00
0.331660	125.00
0.331680	125.00
0.331700	125.00
0.331720	125.00
0.331740	126.00
0.331760	126.00
0.331780	126.00
0.331800	126.00
0.331820	126.00
0.331840	125.00
0.331860	124.00
0.331880	123.00
0.331900	121.00
0.331920	120.00
0.331940	120.00
0.331960	120.00
0.331980	120.00
0.332000	122.00
0.332020	124.00
0.332040	127.00
0.332060	131.00
0.332080	134.00
0.332100	136.00
0.332120	137.00
0.332140	137.00
0.332160	137.00
0.332180	135.00
0.332200	132.00
0.332220	128.00
0.332240	123.00
0.332260	118.00
0.332280	113.00
0.332300	108.00
0.332320	105.00
0.332340	105.00
0.332360	106.00
0.332380	109.00
0.332400	112.00
0.332420	116.00
0.332440	120.00
0.332460	126.00
0.332480	133.00
0.332500	141.00
0.332520	149.00
0.332540	155.00
0.332560	159.00
0.332580	160.00
0.332600	157.00
0.332620	151.00
0.332640	142.00
0.332660	130.00
0.332680	116.00
0.332700	102.00
0.332720	88.00
0.332740	77.00
0.332760	70.00
0.332780	68.00
0.332800	71.00
0.332820	80.00
0.332840	95.00
0.332860	113.00
0.332880	134.00
0.332900	154.00
0.332920	172.00
0.332940	186.00
0.332960	194.00
0.332980	196.00
0.333000	192.00
0.333020	182.00
0.333040	166.00
0.333060	147.00
0.333080	124.00
0.333100	101.00
0.333120	80.00
0.333140	63.00
0.333160	52.00
0.333180	47.00
0.333200	49.00
0.333220	58.00
0.333240	72.00
0.333260	90.00
0.333280	111.00
0.333300	133.00
0.333320	153.00
0.333340	171.00
0.333360	184.00
0.333380	191.00
0.333400	192.00
0.333420	187.00
0.333440	178.00
0.333460	165.00
0.333480	148.00
0.333500	130.00
0.333520	112.00
0.333540	96.00
0.333560	83.00
0.333580	75.00
0.333600	71.00
0.333620	72.00
0.333640	77.00
0.333660	86.00
0.333680	98.00
0.333700	110.00
0.333720	124.00
0.333740	137.00
0.333760	148.00
0.333780	157.00
0.333800	162.00
0.333820	164.00
0.333840	162.00
0.333860	157.00
0.333880	150.00
0.333900	142.00
0.333920	132.00
0.333940	123.00
0.333960	115.00
0.333980	108.00
0.334000	103.00
0.334020	100.00
0.334040	100.00
0.334060	101.00
0.334080	105.00
0.334100	110.00
0.334120	116.00
0.334140	122.00
0.334160	128.00
0.334180	132.00
0.334200	136.00
0.334220	139.00
0.334240	141.00
0.334260	141.00
0.334280	140.00
0.334300	138.00
0.334320	135.00
0.334340	131.00
0.334360	127.00
0.334380	124.00
0.334400	120.00
0.334420	118.00
0.334440	116.00
0.334460	115.00
0.334480	115.00
0.334500	116.00
0.334520	117.00
0.334540	119.00
0.334560	122.00
0.334580	124.00
0.334600	126.00
0.334620	128.00
0.334640	130.00
0.334660	131.00
0.334680	131.00
0.334700	131.00
0.334720	130.00
0.334740	130.00
0.334760	129.00
0.334780	127.00
0.334800	126.00
0.334820	125.00
0.334840	124.00
0.334860	123.00
0.334880	122.00
0.334900	122.00
0.334920	121.00
0.334940	121.00
0.334960	121.00
0.334980	122.00
0.335000	123.00
0.335020	124.00
0.335040	125.00
0.335060	126.00
0.335080	127.00
0.335100	127.00
0.335120	127.00
0.335140	127.00
0.335160	127.00
0.335180	127.00
0.335200	127.00
0.335220	126.00
0.335240	126.00
0.335260	126.00
0.335280	125.00
0.335300	124.00
0.335320	123.00
0.335340	123.00
0.335360	123.00
0.335380	124.00
0.335400	124.00
0.335420	124.00
0.335440	124.00
0.335460	124.00
0.335480	125.00
0.335500	125.00
0.335520	125.00
0.335540	126.00
0.335560	126.00
0.335580	126.00
0.335600	126.00
0.335620	126.00
0.335640	126.00
0.335660	126.00
0.335680	126.00
0.335700	126.00
0.335720	125.00
0.335740	125.00
0.335760	125.00
0.335780	125.00
0.335800	125.00
0.335820	125.00
0.335840	124.00
0.335860	125.00
0.335880	125.00
0.335900	125.00
0.335920	125.00
0.335940	125.00
0.335960	125.00
0.335980	125.00
0.336000	125.00
0.336020	125.00
